0	-1	26-2
1	17.12379423317236	StraightStreet
2	17.792880202684838	TimesMirror
3	17.840368833269405	QuietNow
4	17.862900259468688	SpiritSamba
5	18.577068663439153	Duke
6	19.114156376072422	LoversRainDance
7	19.325774932509685	Serenity
8	19.581704466082	IKeepGoingBackToJoes
9	19.61620801175682	AlwaysAndForever
10	19.63217995944787	SomethingFromEveryone
11	19.660731284591204	ExpressoBongo
12	19.759992757329243	Father
13	19.768954499694352	Dolphin
14	20.16182899229848	SongForSisyphus
15	20.561418481511662	BostonBernie
16	20.580751641183483	InYourOwnSweetWay
17	20.60044721697908	ConAlma
18	21.046261376557215	IllKeepLovingYou
19	21.05911785190602	RubyMyDear
20	21.201499773107983	HighwireTheAerialist
21	21.281298909241933	BalladForAnita
22	21.482862874803793	Compensation
23	21.500545198447195	HighHopesFraser
24	21.52702223422377	EternalTriangleX4
25	21.56993935467249	Endlessly
26	21.578537842216328	No251
27	21.66704851781361	ThemeForErnie
28	21.6751241489742	Unforgettable
29	21.834801576278903	Confirmation
30	21.83760649501655	UpJumpedSpring
31	21.87459633559452	ImAllSmiles
32	21.928836738874505	LongView
33	21.983173609906313	Ablution
34	21.993934355463168	PrinceAlbert
35	21.993934355463168	AllTheThingsYouAre
36	22.067095450184457	BabySteps
37	22.08020746132962	MyOneBadHabit
38	22.23833439513394	YesterdayIHeardTheRain
39	22.263166393668957	HomeAtLast
40	22.27631897362148	IveGotYourNumber
41	22.293347852126445	JuicyLucy
42	22.304477727515742	Santurce
43	22.371467418503986	INeedYouHere
44	22.409722509774628	Stablemates
45	22.413845319111278	AutumnIn3
46	22.512623859937605	ArentYouGladYoureYou
47	22.515795075896303	Circles
48	22.801653399447485	Outlaw
49	22.90015997873954	MantecaBlowing
50	22.97118688339667	ThymesTime
51	23.047473601614872	EternalTriangle
52	23.048180180703003	KnitForMaryF
53	23.07262103496822	Traces
54	23.13707947429064	Mandala
55	23.14288423546814	DayWaves
56	23.187166845078018	FromNowOn
57	23.199454864884068	TurnOutTheStars
58	23.209519421870954	Chimes
59	23.20961652027982	YoureEverything
60	23.23222885167715	SailAway
61	23.351023202859835	DreamDancing
62	23.445042523096646	AllThroughTheNight
63	23.503844906932105	AllanJuneAlly
64	23.506232668641726	EasyLiving
65	23.52732895278538	EndOfALoveAffair
66	23.53498980893556	ABientot
67	23.65659037109408	Emily
68	23.683556097823217	ComeFlyWithMe
69	23.723031475771784	YoungOne
70	23.748214510634888	Thelonious
71	23.748355929294807	YouGoToMyHead
72	23.774603197941435	Belem
73	23.78386122578457	Cute
74	23.809489418992378	Tiffany
75	23.84753809886299	ComeRainOrComeShine
76	23.892081633360053	MonksMood
77	23.90922800459787	FarmersTrust
78	23.910227238649913	IllNeverStopLovingYou
79	23.91380960116157	SpeakLikeAChild
80	23.920795967931383	GertrudesBounce
81	24.05453527568787	GlassMystery
82	24.061809432608896	Yeah
83	24.063374595919708	AlongCameBetty
84	24.08912414252598	YouSteppedOutOfADream
85	24.1317353831005	Scene
86	24.181198759277706	DePoisDoAmorOVazio
87	24.198137646807925	LittleDancer
88	24.20820197513834	NowHeBeatsTheDrum
89	24.401725109232842	HeresThatRainyDayReharm1
90	24.43931781456451	WaltzForDebbie
91	24.44774548431003	Pensativa
92	24.528695601670123	StarCrossedLovers
93	24.54271991416213	Peace
94	24.58752626077134	TonesForJoansBones
95	24.589516635043392	SongForHelen
96	24.594230336737823	WhenIWasYoung
97	24.621848580274825	Regina
98	24.62513314925283	AllAcrossTheCity
99	24.688750138637634	IRememberYou
100	24.722230157148026	StandingOnTheCorner
101	24.750164858466327	LoveYouMadly
102	24.81324972993082	PreludeToAKiss
103	24.900079665927766	StellaByStarlight
104	24.918182225509995	DetourAhead
105	24.921585104825596	Virgo
106	24.921815123530255	SoSorryPlease
107	24.933701970567878	StairwayToTheStars
108	24.98002216067712	BecauseILoveYou
109	25.021450964740126	Spiral
110	25.031593856350543	Teaneck
111	25.03700476545265	Skippy
112	25.123368987672983	CouldItBeYou
113	25.124817310885895	MomentsNotice
114	25.15282993636292	Lakes
115	25.178245587900225	AjasTheme
116	25.1802624362772	MoaninInTheMornin
117	25.18850232751007	LittleFace
118	25.192217298506044	IllTakeRomance
119	25.19779225853236	DontAskWhy
120	25.219072598994735	LittleChicagoFire
121	25.23018523967867	Patterns
122	25.2365760359265	Budo
123	25.23673282824434	Aerie
124	25.247516086244815	OldReliable
125	25.25271595799618	Countdown
126	25.269366464961106	Room608
127	25.319291773524544	Panonica
128	25.346062322732163	BessYouIsMyWomanNow
129	25.346172349731017	AnotherRomanticOne
130	25.34839963472847	WonderWhy
131	25.36523339777122	BackstageSally
132	25.366157528568323	GoodbyeYellowBrickRoad
133	25.403821413829306	TwoDifferentWorlds
134	25.415956608299442	MoonAndSand
135	25.552389072316714	HeyThere
136	25.57518482823677	Nita
137	25.603302116393422	Driftin
138	25.633980358741887	OneForMyBaby
139	25.64620719969611	EasyStreet
140	25.667199920735033	OnlyTrustYourHeart
141	25.67039999718971	Remember
142	25.672569271519258	HauntedBallroom
143	25.67986333479665	OldFolks
144	25.693149362210733	InPassing
145	25.70872989706547	SweetLorraine
146	25.712406355368167	Maybe
147	25.728110218216546	AllTheWay
148	25.773889150267483	LongBeforeIKnewYou
149	25.81787105951611	BudPowell
150	25.827710166809318	MyFoolishHeart
151	25.848479512216787	DayDream
152	25.885916319875175	IThoughtAboutYou
153	25.918651432810513	GirlOfMyDreams
154	25.925602533009275	SomeOtherSpring
155	25.930936197462003	NightsAtTheTurntable
