0	-1	EzzThetic
1	13.78697987074128	FourOnSix
2	14.35377708587703	QuestionAndAnswer
3	14.434424075928069	VeraCruz
4	15.04087920698705	Delilah
5	16.877641523409203	Jingles
6	17.211257511904424	Nutville
7	17.32140249890071	GetOutOfTown
8	18.562045703129193	EyeOfTheHurricane
9	18.56450144774649	GeorgesDilemma
10	18.713065287829	Israel
11	19.043352133781465	TasteOfHoney
12	19.31917190703129	SeaJourney
13	19.6212780467868	GentlemanIsADope
14	19.632577012298853	CalcuttaBlues
15	19.860748262124314	MyFunnyValentine
16	19.949208730002415	AfricanFlower
17	20.05572253639914	LetTheSunshineIn
18	20.2174447666784	Revelation
19	20.2174447666784	Equinox
20	20.220424355727605	FiveSpotAfterDark
21	20.220424355727605	FiveSpotAfterDarkCm
22	20.220424355727605	MrPC
23	20.50692710391681	Topsy
24	20.521111100879747	WhereFlamingosFly
25	20.842845910835347	PanhandleHook
26	20.84839233218205	Bird
27	21.01808482113236	DearOldStockholm
28	21.056388594497843	RahsaansRun
29	21.062486926444798	Cariba
30	21.39233732729426	BabyBreeze
31	21.577813337236243	ThreeBassHit
32	21.589444924201562	Footprints
33	21.760994700021207	OneForDaddyO
34	21.819179446328413	KarysTrance
35	21.85712728819788	Gdansk
36	22.08164945523807	AfroBlue
37	22.083160947421856	Antabus
38	22.55113039038976	InWalkedBud
39	22.574697948717308	BirksWorks
40	22.64769555793818	Shutterbug
41	22.68801684303778	Favela
42	22.759866389463685	Windflower
43	22.76981782208704	Peacocks
44	22.79666320410603	BesameMucho
45	23.187250838785978	EdwardLee
46	24.013411608457336	UnchainMyHeart
47	24.105871515639276	ComeOnHome
48	24.275961045393565	Whittlin
49	24.352156378807763	SwingingTheSamba
50	24.602367437304075	MomentToMoment
51	24.604952455449148	AguaDeBeber
52	24.757818147758275	AintNoSunshine
53	24.947269466819055	LetsFaceTheMusicAndDance
54	25.006879599879646	Segment
55	25.768475402842483	HanksTune
56	25.913916165268994	WaltzLimp
57	26.032756729209147	IWillWaitForYou
58	26.079019341899976	Antigua
59	26.135494657767886	IDidntKnowWhatTimeItWas
60	26.35736126109721	RedBeans
61	26.58781089708663	AllOrNothingAtAll
62	26.61514907271181	SOS
63	26.62384583627935	AintNoMountainHighEnough
64	26.929665385008587	DontExplain
65	27.41279163196062	CatalonianNights
66	27.534774017315648	WarmWinds
67	27.96149077037485	BigBertha
68	28.10641473791601	SongForMyFather
69	28.324629784590797	ItsAlrightWithMe
70	28.432412381450234	SoftlyAsInAMorningSunrise
71	28.44526725425537	BlackOrpheus
72	28.566557806709206	AfterFact
73	28.672041925512662	MeaningOfTheBlues
74	28.849496204346888	BluesMinor
75	28.8543322973365	Feelings
76	28.862397731232974	MyMan
77	28.995078834072547	TakeFive
78	29.019657757798843	Europa
79	29.024108508898774	YearOfTheCat
80	29.459679382320974	GuatacaCity
81	29.53342918119332	FarMoreBlue
82	29.58281183735917	Granted
83	29.680808774253943	Charade
84	29.8927928721055	ThiersTears
85	30.03356200362349	Alabama
86	30.14272840511854	BeautifulLove
87	30.163686413407298	BlueSkies
88	30.353576543026048	BigSpender
89	30.47215898936949	WeThreeKingsOfOrientAre
90	30.47755738311746	TomorrowsDestiny
91	30.58156618687774	NamelyYou
92	30.89661535929389	StJamesInfirmary
93	30.916632273391983	LotusBlossomKDpart1
94	30.93166298661067	ShadowOfYourSmile
95	31.006809619256533	MyMansGoneNow
96	31.360721851174766	RemoteApproach
97	31.480011491214206	GreenChimneys
98	31.60834856013455	SodaFountainRag
99	31.971614683450383	ThousandViolins
100	32.05061164385585	RoadSong
101	32.10421204186738	ImGonnaGoFishin
102	32.12172607453562	Jamba
103	32.22599352957817	SteppinOutWithMyBaby
104	32.23793782788574	StrodeRode
105	32.27346033037443	WithEveryBreathITakeColeman
106	32.432355422713634	Contemplation
107	32.55923956124654	Epilogue
108	32.97287556538723	LenniesPennies
109	33.063665821659086	AloneTogether
110	33.16857199998453	Fever
111	33.25056078677309	AllInLoveIsFair
112	33.31451443189185	RoundMidnight
113	33.36558889084623	InASentimentalMood
114	33.45878943257181	NoMoonAtAll
115	33.487539516543315	COTN
116	33.487539516543315	ChildrenOfTheNight
117	33.67028140258842	AlfiesTheme
118	33.7445481708004	OldCountry
119	33.86143493742509	FatMan
120	33.877775422275604	Summertime
121	34.18817546707902	RePersonIKnew
122	34.30218109651309	GoodbyePorkPieHatBlowing
123	34.33723462743114	Teo
124	34.54618663654963	Cheesecake
125	34.705226782969305	ForMinorsOnly
126	34.753783574381444	AnitrasDance
127	34.827187830288594	Solar
128	35.00150067137901	HowMyHeartSings
129	35.08207425080631	SoInLove
130	35.092140975656726	OutOfThisWorld
131	35.09491518707394	MinorMood
132	35.20752414134472	IsYouIsOrIsYouAint
133	35.588961075987854	RussianLullaby
134	35.99588335687497	MinorSwing-CB
135	36.07908806138156	AllMyLove
136	36.08975586739594	MemoriesOfTomorrow
137	36.10327347844686	BouncingWithBud
138	36.12401544463895	SwingDentzSwing
139	36.1899599414051	AllTheCatsJoinIn
140	36.29866421409096	MrsRobinson
141	36.3353235692298	MoonMist
142	36.33892914160574	NatureBoy
143	36.342521661475395	BloodCount
144	36.40073303240175	GoldenHorn
145	36.45664343177211	AutumnLeaves
146	36.53849800776893	YourSong
147	36.547116250123764	SweetestSounds
148	36.605402099409	WithASongInMyHeart
149	36.759141171089574	OddCouple
150	36.7662758096466	FlyMeToTheMoon
151	36.961753703670794	AzuleSerape
152	37.15801185038495	ToLife
153	37.21018350542244	GoldenEarrings
