0	-1	Ablution
1	6.711520427661095	PrinceAlbert
2	6.711520427661095	AllTheThingsYouAre
3	7.062506008660637	BostonBernie
4	18.399890677905265	AutumnIn3
5	18.9017411699598	Santurce
6	19.169762620512824	Tiffany
7	19.90960870403963	SpiritSamba
8	19.985257686202605	Panonica
9	20.276916079471206	BrandenburgGate
10	20.32020263767977	StarCrossedLovers
11	20.38321494523782	YoungOne
12	20.416461875157683	TimesMirror
13	20.604202385418766	QuietNow
14	20.677926750363415	SomethingFromEveryone
15	20.7316700244995	EternalTriangleX4
16	20.920421123921297	SongForSisyphus
17	21.037113173036285	AlwaysAndForever
18	21.244614796913435	EternalTriangle
19	21.359010404981547	ExpressoBongo
20	21.44469665826649	UpJumpedSpring
21	21.469903935104107	Regina
22	21.491603701188566	ArentYouGladYoureYou
23	21.503333762251238	Father
24	21.54131918244613	DreamDancing
25	21.629037358636932	ImAllSmiles
26	21.868536221770466	NowHeBeatsTheDrum
27	21.94364431537481	Circles
28	21.94386284130124	ConAlma
29	21.983173609906313	26-2
30	22.00630081770274	MonksMood
31	22.02684984151528	Chimes
32	22.032674150647768	BackstageSally
33	22.116236890513495	Zoom
34	22.161513385910588	Dolores
35	22.165081026423834	FallingGrace
36	22.318267419349567	StraightStreet
37	22.337303621315563	Duke
38	22.458678742018133	IllKeepLovingYou
39	22.59744367812713	MoonlightInVermont
40	22.618511867483114	Traces
41	22.661175605139697	Endlessly
42	22.66147731031786	Virgo
43	22.710154178996767	HeyThere
44	22.794685299220525	FarmersTrust
45	22.86962688040247	MyOneBadHabit
46	22.92063054057336	DesertAir
47	23.108855395172565	JapaneseWaltz
48	23.109282518953805	Goldfinger
49	23.19579968856699	FromTheHeart
50	23.234862761138693	Wave
51	23.29425622481952	Unforgettable
52	23.30077760957787	NobodyElseButMe
53	23.334136899835144	AllAcrossTheCity
54	23.39381968507211	LittleDancer
55	23.40374885135649	MomentsNotice
56	23.445093974022683	Stablemates
57	23.45026123147817	HouseOfJade
58	23.450397038353014	HighHopesFraser
59	23.45760510593076	MoonlightInVermont-CB
60	23.52005233703673	IKeepGoingBackToJoes
61	23.637141825381267	Aerie
62	23.68909618131437	ANightingaleSangInBerkeleySquare
63	23.745686562833647	CaptainMarvel
64	23.752073883328645	LoversRainDance
65	23.857163439679912	UnityVillage
66	23.910134904930434	Dolphin
67	23.91500631639827	Emily
68	24.002264641956245	No251
69	24.017550254412715	BrightBoy
70	24.047137803682663	YesterdayIsGone
71	24.120503244197653	SleepyTimeDownSouth
72	24.16006811546595	Compensation
73	24.18697217368122	HowDeepIsTheOcean
74	24.19834709415411	AlongCameBetty
75	24.201627481363598	WaveVersion2
76	24.24593305132276	Patterns
77	24.265588774720005	RubyMyDear
78	24.286063107501896	BudPowell
79	24.301641080742613	ThemeForErnie
80	24.34159008313259	Swing42-CB
81	24.348716639764927	YesterdayIHeardTheRain
82	24.38000683945763	BeyondTheSea
83	24.39392855262769	DayDream
84	24.398810956574636	Outlaw
85	24.436669501522868	Tivoli
86	24.45823524951109	FromNowOn
87	24.510491716971337	Julian
88	24.54026643668493	BrothersGoToMothers
89	24.56806997555143	DePoisDoAmorOVazio
90	24.658579500803455	IRememberClifford
91	24.676001481780734	Nita
92	24.701584568721447	DontAskWhy
93	24.770534316782005	StellaByStarlight
94	24.782460485528965	ImHip
95	24.792642024250906	BalladForAnita
96	24.848402113037572	Scene
97	24.896538224397705	JeepersCreepers-MS
98	24.899732851090757	SailAway
99	24.905808880621098	ItsAMostUnusualDay
100	24.908830375055523	SoSorryPlease
101	24.90973769959654	Saudade
102	24.92946961491244	BecauseILoveYou
103	24.939544263447562	AjasTheme
104	24.94663721455448	FaceILove
105	24.95979091722535	ABientot
106	25.001112702767138	Countdown
107	25.021984557978307	HomeAtLast
108	25.0829960907137	Spiral
109	25.12503280458595	LittleFace
110	25.13887389530836	WaltzForDebbie
111	25.180349608243276	MrPastorius
112	25.19065754284518	StairwayToTheStars
113	25.26966512284512	PolkadotsAndMoonbeams
114	25.325041117148974	AsLongAsTheresMusic
115	25.3602392597169	InYourOwnSweetWay
116	25.360923794582877	WhenIWasYoung
117	25.399219225484536	VeryEarly
118	25.437149021964753	Cute
119	25.453856797522718	MyRomance
120	25.493090655317236	MiBojASamba
121	25.50234759534831	CantHelpFallingInLove
122	25.514826912506802	JustOneOfThoseThings
123	25.544642257217866	OnceILoved
124	25.578152838354402	YouGoToMyHead
125	25.578733480375842	DetourAhead
126	25.613062174721048	Aisha
127	25.66190878829875	FrenchWaltz
128	25.67304636957144	TwoDifferentWorlds
129	25.688012917442425	TwoForTheRoad
130	25.701298658373993	LoveIsAManySplendoredThing
131	25.72527797336491	AutumnNocturne
132	25.72969175118891	INeedYouHere
133	25.73005044398937	Daahoud
134	25.750828945811943	MyFoolishHeart
135	25.76090843511284	Milano
136	25.779904093544133	MyRomanceVersion2
137	25.79442282212486	YoureEverything
138	25.807292218926907	Driftin
139	25.864900913971553	NightsAtTheTurntable
140	25.903528258775303	EverythingILove
141	25.925217186179427	PreludeToAKiss
142	25.94232986573445	DianesMelody
143	25.943132397853816	Dexology
144	25.943362772139277	BMinorWaltz
145	25.954413794679454	LittleBoyLost
146	25.974382176901234	GreatPumpkinWaltz
147	26.00877401791315	InutilPaisagem
148	26.08482175519094	AfterYouStern
149	26.106522601336227	DolphinDance
150	26.106998278295364	AllanJuneAlly
151	26.110687941168873	InPassing
152	26.16917394884541	DayWaves
153	26.200872116691393	IRememberYou
154	26.201567561335313	LongView
155	26.209963544765237	Trick
